compound_ID,SMILES
compound_4114621,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1
compound_3915875,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@@H](O)[C@@H](O)C2)c(-c2cncc(F)c2)c1
compound_3943826,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncc(F)c2)c1
compound_3906897,N[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1O
compound_3938427,NCC1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)CC1O
compound_3901435,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@@H](O)[C@@H](O)C2)c1
compound_3929380,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)c1
compound_4113303,Cc1ncccc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1
compound_4112697,Nc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)cc1F
compound_4108263,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc(F)cnc2F)c1
compound_4108403,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc(F)nc(F)c2)c1
compound_4107740,N#Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1
compound_4113279,CC(F)(F)Oc1ccc(NC(=O)c2cnc(N3CC[C@@H](O)C3)c(-c3cncc(F)c3)c2)cc1
compound_4109719,CC(F)(F)Oc1ccc(NC(=O)c2cnc(N3CC[C@@H](O)C3)c(-c3cncc(C#N)c3)c2)cc1
compound_6010910,O=C(Nc1ccc(S(F)(F)(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1
compound_4108652,O=C(Nc1ccc(C(F)(F)C(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1
compound_4108470,O=C(Nc1ccc(SC(F)(F)F)nc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1
compound_4111359,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cnccc2F)c1
compound_3980432,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1N
compound_3952608,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncc(F)c2)C[C@@H]1N
compound_4113344,N[C@]1(C(F)(F)F)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1
compound_3933733,N#Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1
compound_3891044,NC12CC1CN(c1ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc1-c1cncnc1)C2
compound_3892443,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC3CN(CCO)CC3C2)c(-c2cncnc2)c1
compound_4110855,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@@H](O)[C@H](O)C1
compound_4108311,N#Cc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1
compound_4108852,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc(F)cnc2Cl)c1
compound_4112072,Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1
compound_4108718,N#Cc1ncc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1
compound_4114635,Cc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1
compound_4111156,N#Cc1ccc(F)c(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c1
compound_3949052,Cc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1
compound_4107033,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c(OC)n1
compound_4111085,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)cc1C#N
compound_3897706,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1
compound_3956542,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1
compound_3973934,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cnc(OCCO)nc2)c1
compound_3944484,N#Cc1cncc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)c1
compound_3903055,Nc1cnc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1
compound_3976713,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)c1
compound_3978018,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cnccn2)c1
compound_3953864,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cccc(-c2cncnc2)c1
compound_3893615,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2C)cn1
compound_3976713,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)c1
compound_3935043,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1
compound_3962532,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1
compound_3950377,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncs1
compound_3890053,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cncnc2)c1
compound_3962584,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2F)cn1
compound_3966024,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cccnc2)c1
compound_3936180,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2ccncc2)c1
compound_3941662,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cc[nH]n2)c1
compound_3986601,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cncnc2)c1
compound_3912888,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2Cl)cn1
compound_3935589,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cccnc2)c1
compound_3898136,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2ccncc2)c1
compound_3946836,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cc[nH]n2)c1
compound_3915183,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1
compound_3941523,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1
compound_3964661,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccc(F)nc1
compound_3952623,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccncc1
compound_3939263,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cc[nH]n1
compound_3950645,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(OCCN2CCOCC2)c(-c2cncnc2)c1
compound_3935357,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(OCCO)c(-c2cncnc2)c1
compound_3959348,CC(C)CN1CCN(CCOc2ccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CC1
compound_3908521,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(OCCN2CCCC2)c(-c2cncnc2)c1
compound_3936467,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)c(-c2cncnc2)c1
compound_3913939,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncnc2)c1
compound_3945358,Cc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1
compound_3987130,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(C2=CCOCC2)c(-c2cncnc2)c1
compound_3917389,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(C2CCOCC2)c(-c2cncnc2)c1
compound_3981919,CC(C)(C#N)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1
compound_3977121,COc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1
compound_3957513,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCNCCO)c(-c2cncnc2)c1
compound_3933477,COCCOc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1
compound_3948857,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCO)c(-c2cncnc2)c1
compound_3921051,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OC2CCOCC2)c(-c2cncnc2)c1
compound_3932245,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cncnc2)c1
PAINS_004,Oc1ccc(O)c(O)c1
compound_3965671,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(C(F)(F)F)c(-c2cncnc2)c1
compound_3926819,CCOc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1
compound_3979039,Nc1ncc(-c2cncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1
compound_3941239,COc1ncccc1-c1cncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)c1
compound_3970802,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cccnc2O)c1
compound_3923412,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(OC2CCOCC2)c(-c2cncnc2)c1
compound_3959861,COC(=O)c1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1
compound_3928833,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccn2)cn1
compound_3967484,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccnc(-c2cncnc2)c1
compound_3975996,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc(-c2cncnc2)ccn1
compound_3889746,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cccnc2)c1
compound_3943529,N#CC1(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CCOCC1
compound_3951132,CC(C)(O)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1
compound_3958784,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncc(F)c2)c1
compound_3901009,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cncc(F)c2)c1
compound_3910059,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cccnc2)c1
compound_4111774,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CC[C@@H](O)C2)c(-c2cncs2)c1
compound_4108880,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1
compound_4109844,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccoc2)c1
compound_4108473,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cnoc2)c1
compound_4112690,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2nccs2)c1
compound_4110991,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncs2)c1
compound_4106581,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)s1
compound_4112551,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2csc(CO)c2)c1
compound_3921587,C[C@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1
compound_4114922,C[C@@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1
compound_3923154,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2ccn[nH]2)c1
compound_3897019,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)s1
compound_4108670,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C[C@H](CO)[C@@H](O)C2)c(-c2cncs2)c1
compound_3899632,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOCC2)c(-c2ccn[nH]2)c1
compound_4110588,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1
compound_4106490,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1
compound_4108980,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)[nH]1
compound_3909373,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)[nH]1
compound_3979517,NC12CC1CN(c1ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc1-c1ccn[nH]1)C2
compound_3905223,N[C@@H]1[C@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)F)cc4)cc3-c3ccn[nH]3)C[C@@H]12
compound_3982715,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOC(CO)C2)c(-c2ccn[nH]2)c1
compound_3957410,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1
compound_3930961,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(CO)C2)c(-c2ccn[nH]2)c1
compound_3969546,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1
compound_3936417,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(O)C2)[nH]n1
compound_3951572,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(CO)C2)[nH]n1
compound_3963812,N#Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCCC2)[nH]n1
compound_4114855,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)[nH]1
compound_4112901,Cn1c(C#N)ccc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1
compound_3950047,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1
compound_3967070,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ncc[nH]2)C1
compound_3916467,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C[C@@H]1N
compound_3984212,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)CC2)c(-c2ccn[nH]2)c1
compound_3909037,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC[C@H](O)C2)c(-c2ccn[nH]2)c1
compound_4110370,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC[C@@H](O)C2)c(-c2ccn[nH]2)c1
compound_3903802,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2[nH]ncc2F)c1
compound_3965179,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(O)C2)[nH]n1
compound_4107596,N[C@]1(C(F)(F)F)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1
compound_3952900,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2cc(CO)n[nH]2)c1
compound_4109885,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ncc[nH]2)c1
compound_4114966,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ncc[nH]2)c1
compound_4110085,Cc1cnc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)[nH]1
compound_4115304,CN(C)C(=O)c1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)[nH]1
compound_3908439,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C[C@H](O)[C@@H](F)C2)c(-c2ccn[nH]2)c1
compound_4162041,COC(=O)C1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1
compound_4217559,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1
compound_4213152,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2[nH]ncc2F)c1
compound_4208229,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1
compound_4247298,Cc1ccc(NC(=O)c2ccc(CN(CCN(C)C)C(=O)c3cccnc3)cc2)cc1Nc1nccc(-c2cccnc2)n1
compound_4519289,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ncc2cccnn12
compound_4632839,Cc1ccc(C(=O)Nc2cccc(N3CCN(C)CC3)c2)cc1Nc1nccc(-c2ccc(F)cc2)n1
compound_4635318,Cc1cn(-c2cc(CN3CCN(C)CC3)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)c2)cn1
compound_4642128,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)cc(N3CCN(C)CC3)c2)cn1
compound_4862792,O=C(Nc1nc2ccc(-c3ccccc3)cc2s1)[C@@H]1C[C@@H]1F
compound_4867416,Cc1ccccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4878902,O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)[C@@H]1C[C@@H]1F
compound_4847077,Cc1cccnc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4868998,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1.Cl.Cl
compound_4868871,Cc1cnccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4851470,Cc1ncccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4849907,CC(=O)Nc1nc2ccc(-c3cnccc3C)cc2s1
compound_4870343,Cc1ccncc1-c1ccc2nc(N(C)C(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4869280,Cc1ccncc1-c1ccc2nc(NC(=O)C3CC3)sc2c1
compound_4860004,Cc1ccncc1-c1ccc2nc(NC(=O)C3CC3(F)F)sc2c1
compound_4854065,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3CO)sc2c1.O=CO
compound_4857973,Cc1ccncc1-c1ccc2nc(NC(=O)C3CCC3)sc2c1
compound_4862973,Cc1ccncc1-c1ccc2nc(NC(=O)[C@H]3C[C@H]3F)sc2c1.Cl.Cl
compound_4863574,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@H]3F)sc2c1.Cl.Cl
compound_4874824,Cc1ccncc1-c1ccc2nc(NC(=O)[C@H]3C[C@@H]3F)sc2c1.Cl.Cl
compound_4855185,Cc1ccncc1-c1cnc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4877273,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2n1
compound_4864169,Cc1ccncc1-c1cc(F)c2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
compound_4853083,Cc1ccncc1-c1cc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2cc1F.Cl.Cl
compound_4850262,COc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4848867,O=C(Nc1nc2ccc(-c3cnccc3C(F)(F)F)cc2s1)[C@@H]1C[C@@H]1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
compound_4851636,O=C(Nc1nc2ccc(-c3cnccc3Cl)cc2s1)[C@@H]1C[C@@H]1F
compound_4872437,N#Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
compound_4862702,Cc1c(F)cncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4875711,Cc1ccnc(C)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4868256,Cc1cc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)cn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
compound_4877718,Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4858104,Cc1cccc(Cl)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1.O=CO
compound_4874323,Cc1cccc(C)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1.O=CO
compound_4854140,O=C(Nc1nc2ccc(-c3cncnc3C(F)(F)F)cc2s1)[C@@H]1C[C@@H]1F
compound_4862019,Cc1ncnc(C)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1.Cl
compound_4868752,O=C(Nc1nc2ccc(-c3cc[nH]n3)cc2s1)[C@@H]1C[C@@H]1F
compound_4867502,Cc1c[nH]nc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4879160,Cc1ccsc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1.Cl
compound_4849256,Cc1scnc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_4849019,Cc1csc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)c1.Cl.Cl
compound_5178286,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cn(C)cn1
compound_5207077,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1
compound_5221049,Cc1ccc(C(=O)Nc2cc(N3CCN(C)CC3)cc(C(F)(F)F)c2)cc1Nc1cc(-c2cccnc2)ccn1
compound_5218915,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1cc(-c2cccnc2)ccn1
compound_5219553,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1cc(-c2cncnc2)ccn1
compound_5220995,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1cc(-c2ccc(F)nc2)ccn1
compound_5218470,COc1ccc(-c2ccnc(Nc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)c2)cn1
compound_5287588,Cc1ccc(NC(=O)[C@H]2CC[C@H](CN3CCN(C)CC3)CC2)cc1Nc1nccc(-c2cccnc2)n1
compound_5275489,Cc1ccc(NC(=O)[C@@H]2CC[C@H](CN3CCN(C)CC3)C2)cc1Nc1nccc(-c2cccnc2)n1
compound_5273946,Cc1ccc(NC(=O)[C@H]2C[C@@H](CN3CCN(C)CC3)C2)cc1Nc1nccc(-c2cccnc2)n1
compound_5282860,Cc1ccc(NC(=O)[C@H]2C[C@H](CN3CCN(C)CC3)C2)cc1Nc1nccc(-c2cccnc2)n1
compound_5281225,Cc1ccc(NC(=O)[C@@H]2C[C@H]2CN2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1
compound_5271953,Cc1ccc(NC(=O)[C@H]2C[C@@H]2CN2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1
compound_5279557,Cc1ccc(NC(=O)C23CC(CN4CCN(C)CC4)(C2)C3)cc1Nc1nccc(-c2cccnc2)n1
compound_5269948,Cc1ccc(NC(=O)CCCCN2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1
compound_5266376,Cc1ccc(NC(=O)CCCCCN2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1
compound_5400152,Cc1cc(F)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5428068,O=C(Nc1cn2cc(-c3ccccc3CCF)ccc2n1)[C@@H]1C[C@@H]1F
compound_4297478,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nnc2ccccn12
compound_5953681,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cn1cnc2ccccc21
compound_5816115,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nnc2cccnn12
compound_1231370,CC(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21
compound_1785012,CC(C)n1nc(-c2ccc(Cl)c(Cl)c2)c2c(N)ncnc21
compound_1785014,CC(C)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1
compound_1785020,COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
compound_1785021,CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
compound_2079138,CC(C)Oc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
compound_2079214,CCCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
compound_2030553,COc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1
